date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:34:39	4922/4922	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Jul%202018%2021:32:14%20GMT	https://designreset.com/preview-equation/default-light/assets/img/girl-1.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/girl-1.png	(from https://designreset.com/preview-equation/default-light/table_basic.html)
16:34:40	5468/5468	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Jul%202018%2021:32:24%20GMT	https://designreset.com/preview-equation/default-light/assets/img/girl-2.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/girl-2.png	(from https://designreset.com/preview-equation/default-light/table_basic.html)
16:34:40	4630/4630	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Jul%202018%2021:33:38%20GMT	https://designreset.com/preview-equation/default-light/assets/img/boy-2.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/boy-2.png	(from https://designreset.com/preview-equation/default-light/table_basic.html)
16:34:42	4489/4489	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Jul%202018%2021:38:10%20GMT	https://designreset.com/preview-equation/default-light/assets/img/Total-value-of-coin.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/Total-value-of-coin.png	(from https://designreset.com/preview-equation/default-light/modules_widgets.html)
16:34:42	41474/41474	---M--	200	added ('OK')	text/css	date:Wed,%2006%20Feb%202019%2020:34:00%20GMT	https://designreset.com/preview-equation/default-light/assets/css/modules/modules-widgets.css	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/css/modules/modules-widgets.css	(from https://designreset.com/preview-equation/default-light/modules_widgets.html)
16:34:42	3883/3883	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Jul%202018%2021:38:46%20GMT	https://designreset.com/preview-equation/default-light/assets/img/Commodities.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/Commodities.png	(from https://designreset.com/preview-equation/default-light/modules_widgets.html)
16:34:43	2608/2608	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Jul%202018%2021:39:16%20GMT	https://designreset.com/preview-equation/default-light/assets/img/Currencies.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/Currencies.png	(from https://designreset.com/preview-equation/default-light/modules_widgets.html)
16:34:43	4179/4179	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Jul%202018%2021:39:44%20GMT	https://designreset.com/preview-equation/default-light/assets/img/Account-Value.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/Account-Value.png	(from https://designreset.com/preview-equation/default-light/modules_widgets.html)
16:34:44	7193/7193	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202017%2017:27:10%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-21.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-21.jpg	(from https://designreset.com/preview-equation/default-light/modules_widgets.html)
16:34:44	7892/7892	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Nov%202018%2017:37:14%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-15.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-15.jpg	(from https://designreset.com/preview-equation/default-light/modules_widgets.html)
16:34:45	29759/29759	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Jun%202018%2016:15:34%20GMT	https://designreset.com/preview-equation/default-light/assets/img/car-n-3.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/car-n-3.jpg	(from https://designreset.com/preview-equation/default-light/modules_widgets.html)
16:34:46	30228/30228	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Jun%202018%2016:15:34%20GMT	https://designreset.com/preview-equation/default-light/assets/img/car-n-2.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/car-n-2.jpg	(from https://designreset.com/preview-equation/default-light/modules_widgets.html)
16:34:46	40779/40779	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Jun%202018%2021:57:14%20GMT	https://designreset.com/preview-equation/default-light/assets/img/car-n-1.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/car-n-1.jpg	(from https://designreset.com/preview-equation/default-light/modules_widgets.html)
16:34:47	1596/1596	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202017%2017:57:26%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-26.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-26.jpg	(from https://designreset.com/preview-equation/default-light/modules_widgets.html)
16:34:48	8215/8215	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Jul%202018%2017:25:28%20GMT	https://designreset.com/preview-equation/default-light/assets/img/simple-smile.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/simple-smile.png	(from https://designreset.com/preview-equation/default-light/modules_widgets.html)
16:34:48	8037/8037	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jul%202018%2017:01:04%20GMT	https://designreset.com/preview-equation/default-light/assets/img/simple-sad-smile.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/simple-sad-smile.png	(from https://designreset.com/preview-equation/default-light/modules_widgets.html)
16:34:49	3290/3290	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Jun%202018%2018:39:34%20GMT	https://designreset.com/preview-equation/default-light/assets/img/car-smile-1.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/car-smile-1.png	(from https://designreset.com/preview-equation/default-light/modules_widgets.html)
16:34:49	3356/3356	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Jun%202018%2018:40:22%20GMT	https://designreset.com/preview-equation/default-light/assets/img/car-smile-2.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/car-smile-2.png	(from https://designreset.com/preview-equation/default-light/modules_widgets.html)
16:34:50	36756/36756	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2000:11:04%20GMT	https://designreset.com/preview-equation/default-light/assets/js/modules/modules-widgets.js	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/js/modules/modules-widgets.js	(from https://designreset.com/preview-equation/default-light/modules_widgets.html)
16:34:51	5713/5713	---M--	200	added ('OK')	application/javascript	date:Thu,%2021%20Sep%202017%2023:20:48%20GMT	https://designreset.com/preview-equation/default-light/plugins/maps/google_maps/g_basic.js	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/plugins/maps/google_maps/g_basic.js	(from https://designreset.com/preview-equation/default-light/map_google_basic.html)
16:34:52	20918/20918	---M--	200	added ('OK')	text/css	date:Fri,%2009%20Nov%202018%2023:50:18%20GMT	https://designreset.com/preview-equation/default-light/plugins/fullcalendar/fullcalendar.css	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/plugins/fullcalendar/fullcalendar.css	(from https://designreset.com/preview-equation/default-light/apps_drag_n_drop_calendar.html)
16:34:54	51465/51465	---M--	200	added ('OK')	application/javascript	date:Thu,%2027%20Apr%202017%2016:43:36%20GMT	https://designreset.com/preview-equation/default-light/plugins/fullcalendar/moment.min.js	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/plugins/fullcalendar/moment.min.js	(from https://designreset.com/preview-equation/default-light/apps_drag_n_drop_calendar.html)
16:34:54	253669/253669	---M--	200	added ('OK')	application/javascript	date:Wed,%2014%20Sep%202016%2022:34:06%20GMT	https://designreset.com/preview-equation/default-light/plugins/jquery-ui/jquery-ui.min.js	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/plugins/jquery-ui/jquery-ui.min.js	(from https://designreset.com/preview-equation/default-light/apps_drag_n_drop_calendar.html)
16:34:55	6297/6297	---M--	200	added ('OK')	application/javascript	date:Sat,%2016%20Feb%202019%2003:07:32%20GMT	https://designreset.com/preview-equation/default-light/plugins/fullcalendar/custom-fullcalendar.advance.js	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/plugins/fullcalendar/custom-fullcalendar.advance.js	(from https://designreset.com/preview-equation/default-light/apps_drag_n_drop_calendar.html)
16:34:55	6547/6547	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Oct%202020%2011:04:56%20GMT	https://designreset.com/preview-equation/default-light/theme_modules_task_and_event.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/theme_modules_task_and_event.html	(from https://designreset.com/preview-equation/default-light/am_column_and_barchart.html)
16:34:56	6547/6547	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Oct%202020%2011:04:56%20GMT	https://designreset.com/preview-equation/default-light/theme_modules_charts_and_map.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/theme_modules_charts_and_map.html	(from https://designreset.com/preview-equation/default-light/am_column_and_barchart.html)
16:34:56	6547/6547	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Oct%202020%2011:04:57%20GMT	https://designreset.com/preview-equation/default-light/theme_modules_weather_and_calendar.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/theme_modules_weather_and_calendar.html	(from https://designreset.com/preview-equation/default-light/am_column_and_barchart.html)
16:34:56	6547/6547	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Oct%202020%2011:04:57%20GMT	https://designreset.com/preview-equation/default-light/theme_modules_user_profile_cards.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/theme_modules_user_profile_cards.html	(from https://designreset.com/preview-equation/default-light/am_column_and_barchart.html)
16:34:57	6547/6547	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Oct%202020%2011:04:58%20GMT	https://designreset.com/preview-equation/default-light/layout_blank_page.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/layout_blank_page.html	(from https://designreset.com/preview-equation/default-light/am_column_and_barchart.html)
16:34:57	6547/6547	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Oct%202020%2011:04:58%20GMT	https://designreset.com/preview-equation/default-light/pages_scheduler.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/pages_scheduler.html	(from https://designreset.com/preview-equation/default-light/am_column_and_barchart.html)
16:34:57	145759/145759	---M--	200	added ('OK')	application/javascript	date:Sat,%2003%20Nov%202018%2019:27:12%20GMT	https://designreset.com/preview-equation/default-light/plugins/fullcalendar/fullcalendar.min.js	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/plugins/fullcalendar/fullcalendar.min.js	(from https://designreset.com/preview-equation/default-light/apps_drag_n_drop_calendar.html)
16:34:57	6547/6547	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Oct%202020%2011:04:58%20GMT	https://designreset.com/preview-equation/default-light/pages_aboutus.html	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/pages_aboutus.html	(from https://designreset.com/preview-equation/default-light/am_column_and_barchart.html)
16:34:58	19965/19965	---M--	200	added ('OK')	application/javascript	date:Sun,%2025%20Mar%202018%2022:40:06%20GMT	https://designreset.com/preview-equation/default-light/plugins/blockui/jquery.blockUI.min.js	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/plugins/blockui/jquery.blockUI.min.js	(from https://designreset.com/preview-equation/default-light/am_column_and_barchart.html)
16:34:58	8882/8882	---M--	200	added ('OK')	application/javascript	date:Tue,%2020%20Mar%202018%2016:00:36%20GMT	https://designreset.com/preview-equation/default-light/plugins/charts/amcharts/column_and_barchart.js	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/plugins/charts/amcharts/column_and_barchart.js	(from https://designreset.com/preview-equation/default-light/am_column_and_barchart.html)
16:34:59	15330/15330	---M--	200	added ('OK')	text/css	date:Sat,%2009%20Feb%202019%2016:49:34%20GMT	https://designreset.com/preview-equation/default-light/assets/css/users/user-profile.css	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/css/users/user-profile.css	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:34:59	69024/69024	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Feb%202019%2003:23:08%20GMT	https://designreset.com/preview-equation/default-light/assets/img/header.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/header.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:34:59	5647/5647	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Apr%202018%2016:02:06%20GMT	https://designreset.com/preview-equation/default-light/assets/img/user-profile.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/user-profile.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:00	2089/2089	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Apr%202018%2017:27:46%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-13.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-13.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:00	3950/3950	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Apr%202018%2021:01:28%20GMT	https://designreset.com/preview-equation/default-light/assets/img/g-1.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/g-1.png	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:01	2171/2171	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Apr%202018%2021:02:58%20GMT	https://designreset.com/preview-equation/default-light/assets/img/g-2.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/g-2.png	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:01	4662/4662	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Apr%202018%2021:04:38%20GMT	https://designreset.com/preview-equation/default-light/assets/img/g-3.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/g-3.png	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:01	4163/4163	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Apr%202018%2021:06:36%20GMT	https://designreset.com/preview-equation/default-light/assets/img/g-4.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/g-4.png	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:02	3124/3124	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Apr%202018%2021:08:36%20GMT	https://designreset.com/preview-equation/default-light/assets/img/g-5.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/g-5.png	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:02	3284/3284	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Apr%202018%2021:10:08%20GMT	https://designreset.com/preview-equation/default-light/assets/img/g-6.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/g-6.png	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:03	2805/2805	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Apr%202018%2021:11:50%20GMT	https://designreset.com/preview-equation/default-light/assets/img/g-7.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/g-7.png	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:03	3034/3034	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Apr%202018%2021:13:14%20GMT	https://designreset.com/preview-equation/default-light/assets/img/g-8.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/g-8.png	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:04	2326/2326	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Apr%202018%2021:14:22%20GMT	https://designreset.com/preview-equation/default-light/assets/img/g-9.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/g-9.png	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:04	2798/2798	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Apr%202018%2021:15:16%20GMT	https://designreset.com/preview-equation/default-light/assets/img/g-10.png	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/g-10.png	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:04	1829/1829	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202018%2014:41:48%20GMT	https://designreset.com/preview-equation/default-light/assets/img/p1.jpg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/p1.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:05	1349/1349	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202018%2014:41:48%20GMT	https://designreset.com/preview-equation/default-light/assets/img/p10.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/p10.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:05	1406/1406	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202018%2014:41:50%20GMT	https://designreset.com/preview-equation/default-light/assets/img/p3.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/p3.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:06	1383/1383	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202018%2014:41:50%20GMT	https://designreset.com/preview-equation/default-light/assets/img/p4.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/p4.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:06	1904/1904	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202018%2014:41:50%20GMT	https://designreset.com/preview-equation/default-light/assets/img/p5.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/p5.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:06	2591/2591	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202018%2014:41:50%20GMT	https://designreset.com/preview-equation/default-light/assets/img/p6.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/p6.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:07	2615/2615	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202018%2014:41:48%20GMT	https://designreset.com/preview-equation/default-light/assets/img/p7.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/p7.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:07	2264/2264	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202018%2014:41:48%20GMT	https://designreset.com/preview-equation/default-light/assets/img/p8.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/p8.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:08	1673/1673	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202018%2014:41:48%20GMT	https://designreset.com/preview-equation/default-light/assets/img/p9.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/p9.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:08	11722/11722	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Apr%202018%2000:31:42%20GMT	https://designreset.com/preview-equation/default-light/assets/img/center-img.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/center-img.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:10	6341/6341	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Apr%202018%2000:35:26%20GMT	https://designreset.com/preview-equation/default-light/assets/img/center-img-2.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/center-img-2.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:11	8813/8813	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Apr%202018%2000:35:24%20GMT	https://designreset.com/preview-equation/default-light/assets/img/center-img-1.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/center-img-1.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:11	4076/4076	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Apr%202018%2000:39:04%20GMT	https://designreset.com/preview-equation/default-light/assets/img/center-img-3.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/center-img-3.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:12	2439/2439	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Apr%202018%2000:39:04%20GMT	https://designreset.com/preview-equation/default-light/assets/img/center-img-4.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/center-img-4.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:12	3766/3766	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Apr%202018%2000:39:06%20GMT	https://designreset.com/preview-equation/default-light/assets/img/center-img-5.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/center-img-5.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:12	2233/2233	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Apr%202018%2015:09:12%20GMT	https://designreset.com/preview-equation/default-light/assets/img/7.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/7.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:13	1396/1396	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Apr%202018%2015:09:12%20GMT	https://designreset.com/preview-equation/default-light/assets/img/8.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/8.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:13	1836/1836	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Apr%202018%2015:09:12%20GMT	https://designreset.com/preview-equation/default-light/assets/img/9.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/9.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:13	2605/2605	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Apr%202018%2015:09:12%20GMT	https://designreset.com/preview-equation/default-light/assets/img/10.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/10.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:14	2566/2566	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Apr%202018%2015:09:12%20GMT	https://designreset.com/preview-equation/default-light/assets/img/11.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/11.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:15	2282/2282	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Apr%202018%2015:09:12%20GMT	https://designreset.com/preview-equation/default-light/assets/img/12.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/12.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:16	32585/32585	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Mar%202018%2011:51:52%20GMT	https://designreset.com/preview-equation/default-light/assets/img/1.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/1.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:18	30283/30283	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Mar%202018%2017:54:26%20GMT	https://designreset.com/preview-equation/default-light/assets/img/2.jpg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/2.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:18	15525/15525	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Mar%202018%2017:54:24%20GMT	https://designreset.com/preview-equation/default-light/assets/img/3.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/3.jpg	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:19	4519/4519	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Sep%202018%2023:17:06%20GMT	https://designreset.com/preview-equation/default-light/assets/js/users/calendar.js	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/js/users/calendar.js	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:19	749/749	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Sep%202018%2023:17:26%20GMT	https://designreset.com/preview-equation/default-light/assets/js/users/custom-profile.js	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/js/users/custom-profile.js	(from https://designreset.com/preview-equation/default-light/user_profile.html)
16:35:20	1651/1651	---M--	200	added ('OK')	text/css	date:Fri,%2015%20Jun%202018%2002:05:50%20GMT	https://designreset.com/preview-equation/default-light/plugins/timepicker/jquery.timepicker.css	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/plugins/timepicker/jquery.timepicker.css	(from https://designreset.com/preview-equation/default-light/apps_scheduler.html)
16:35:20	8485/8485	---M--	200	added ('OK')	text/css	date:Sat,%2021%20Apr%202018%2018:50:02%20GMT	https://designreset.com/preview-equation/default-light/plugins/date_time_pickers/bootstrap_date_range_picker/daterangepicker.css	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/plugins/date_time_pickers/bootstrap_date_range_picker/daterangepicker.css	(from https://designreset.com/preview-equation/default-light/apps_scheduler.html)
16:35:20	4141/4141	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Oct%202018%2017:17:54%20GMT	https://designreset.com/preview-equation/default-light/assets/css/apps/scheduler.css	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/css/apps/scheduler.css	(from https://designreset.com/preview-equation/default-light/apps_scheduler.html)
16:35:21	7344/7344	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Nov%202018%2002:51:18%20GMT	https://designreset.com/preview-equation/default-light/assets/img/profile-33.jpeg	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/img/profile-33.jpg	(from https://designreset.com/preview-equation/default-light/apps_scheduler.html)
16:35:25	36061/36061	---M--	200	added ('OK')	application/javascript	date:Sat,%2013%20Jan%202018%2017:53:00%20GMT	https://designreset.com/preview-equation/default-light/plugins/timepicker/jquery.timepicker.js	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/plugins/timepicker/jquery.timepicker.js	(from https://designreset.com/preview-equation/default-light/apps_scheduler.html)
16:35:25	46645/46645	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Apr%202017%2002:25:20%20GMT	https://designreset.com/preview-equation/default-light/plugins/date_time_pickers/bootstrap_date_range_picker/moment.min.js	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/plugins/date_time_pickers/bootstrap_date_range_picker/moment.min.js	(from https://designreset.com/preview-equation/default-light/apps_scheduler.html)
16:35:26	6339/6339	---M--	200	added ('OK')	text/css	date:Tue,%2005%20Feb%202019%2022:57:46%20GMT	https://designreset.com/preview-equation/default-light/assets/css/apps/mailbox.css	C:/Users/user/Desktop/xyz/designreset.com/preview-equation/default-light/assets/css/apps/mailbox.css	(from https://designreset.com/preview-equation/default-light/apps_mailbox.html)
